2017-07-11 23:25:39,603 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.springframework.samples:FireEmblemArenaSim:0.0.1-SNAPSHOT @ C:\FEHeroesSim\FireEmblemArenaSim\pom.xml.
2017-07-11 23:30:16,267 [Worker-14] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\FEHeroesSim\FireEmblemArenaSim
2017-07-11 23:30:16,268 [Worker-14] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B build clean compile
2017-07-11 23:30:44,960 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-11 23:30:44,970 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-11 23:30:44,970 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-11 23:30:44,978 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-11 23:31:07,310 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-11 23:31:07,327 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-11 23:31:07,338 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-11 23:31:07,356 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-11 23:31:07,357 [Worker-12] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of FireEmblemArenaSim
2017-07-11 23:31:07,367 [Worker-12] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for FireEmblemArenaSim
2017-07-11 23:31:07,375 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-11 23:31:12,554 [Worker-13] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2017-07-11 23:31:12,734 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ajplee:FEArenaSim:1.0.0-BUILD-SNAPSHOT @ C:\FEHeroesSim\FireEmblemArenaSim\pom.xml.
2017-07-11 23:31:13,189 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /FireEmblemArenaSim/src/main/java
2017-07-11 23:31:13,189 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /FireEmblemArenaSim/src/main/resources
2017-07-11 23:31:13,189 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /FireEmblemArenaSim/src/test/java
2017-07-11 23:31:13,189 [Worker-13] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /FireEmblemArenaSim/src/test/resources
2017-07-11 23:31:13,354 [Worker-13] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for FireEmblemArenaSim
2017-07-11 23:31:13,359 [Worker-13] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 0 sec
2017-07-11 23:31:14,013 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-11 23:31:14,018 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-11 23:31:14,031 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-11 23:31:14,050 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-11 23:31:14,058 [Worker-11] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of FireEmblemArenaSim
2017-07-11 23:31:14,058 [Worker-11] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for FireEmblemArenaSim
2017-07-11 23:31:14,066 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-11 23:31:25,861 [Worker-2] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2017-07-11 23:31:26,046 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ajplee:FEArenaSim:1.0.0-BUILD-SNAPSHOT @ C:\FEHeroesSim\FireEmblemArenaSim\pom.xml.
2017-07-11 23:31:26,454 [Worker-2] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /FireEmblemArenaSim/src/main/java
2017-07-11 23:31:26,454 [Worker-2] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /FireEmblemArenaSim/src/main/resources
2017-07-11 23:31:26,454 [Worker-2] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /FireEmblemArenaSim/src/test/java
2017-07-11 23:31:26,454 [Worker-2] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /FireEmblemArenaSim/src/test/resources
2017-07-11 23:31:26,641 [Worker-2] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for FireEmblemArenaSim
2017-07-11 23:31:26,648 [Worker-2] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 0 sec
2017-07-11 23:31:27,289 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-11 23:31:27,297 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-11 23:31:27,303 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-11 23:31:27,311 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-11 23:31:27,313 [Worker-14] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of FireEmblemArenaSim
2017-07-11 23:31:27,313 [Worker-14] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for FireEmblemArenaSim
2017-07-11 23:31:27,316 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-11 23:33:18,825 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-11 23:33:18,835 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-11 23:33:18,837 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-11 23:33:18,843 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-12 21:25:29,337 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:25:29,358 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 21:25:29,362 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:25:29,367 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 21:27:48,117 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:27:48,125 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 21:27:48,126 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:27:48,130 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-12 21:27:56,924 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:27:56,928 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 21:27:56,929 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:27:56,932 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-12 21:28:07,540 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:28:07,545 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 21:28:07,546 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:28:07,551 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-12 21:28:12,046 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:28:12,051 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 21:28:12,052 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:28:12,058 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-12 21:28:51,491 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/log4j/log4j/1.2.15/log4j-1.2.15-sources.jar
2017-07-12 21:28:52,131 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/log4j/log4j/1.2.15/log4j-1.2.15-sources.jar
2017-07-12 21:28:52,243 [Worker-10] INFO  o.e.m.j.internal.DownloadSourcesJob - Downloaded sources for log4j:log4j:1.2.15
2017-07-12 21:28:52,494 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:28:52,508 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-12 21:28:52,513 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:28:52,521 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-12 21:39:48,773 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:39:48,782 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 21:39:48,786 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:39:48,794 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-12 21:42:10,688 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:42:10,699 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 21:42:10,703 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:42:10,711 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-12 21:53:53,750 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:53:53,759 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 21:53:53,763 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:53:53,771 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-12 21:55:38,554 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:55:38,566 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 21:55:38,570 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 21:55:38,578 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-12 22:00:43,756 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 22:00:43,766 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 22:00:43,771 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 22:00:43,778 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-12 22:05:02,763 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2017-07-12 22:05:09,290 [Worker-28] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\FEHeroesSim\FireEmblemArenaSim
2017-07-12 22:05:09,293 [Worker-28] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install
2017-07-12 22:05:10,538 [Worker-29] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ajplee:FEArenaSim:1.0.0-BUILD-SNAPSHOT @ C:\FEHeroesSim\FireEmblemArenaSim\pom.xml.
2017-07-12 22:05:11,755 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/fasterxml/jackson/core/jackson-core/2.9.0.pr4/jackson-core-2.9.0.pr4.jar
2017-07-12 22:05:12,134 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/fasterxml/jackson/core/jackson-core/2.9.0.pr4/jackson-core-2.9.0.pr4.jar
2017-07-12 22:05:12,958 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 22:05:12,970 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 22:05:12,978 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 22:05:12,988 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 22:05:12,995 [Worker-29] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of FireEmblemArenaSim
2017-07-12 22:05:12,995 [Worker-29] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for FireEmblemArenaSim
2017-07-12 22:05:13,000 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 22:05:14,283 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 22:05:14,286 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 22:05:14,288 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 22:05:14,292 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 22:05:33,681 [Worker-31] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 22:05:33,686 [Worker-31] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 22:05:33,691 [Worker-31] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 22:05:33,699 [Worker-31] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-12 22:05:40,984 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2017-07-12 22:05:43,730 [Worker-29] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\FEHeroesSim\FireEmblemArenaSim
2017-07-12 22:05:43,730 [Worker-29] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install
2017-07-12 22:06:34,840 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 22:06:34,851 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 22:06:34,856 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 22:06:34,866 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 22:06:41,371 [Worker-28] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\FEHeroesSim\FireEmblemArenaSim
2017-07-12 22:06:41,374 [Worker-28] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install
2017-07-12 22:07:13,386 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 22:07:13,399 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-07-12 22:07:13,404 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-12 22:07:13,413 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
